A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,AB,BC,CD,DE,Length,Good
1.4394855937897355,19.345526600005442,0.31642485693112565,18.588744674875226,2.785526945015171,16.147825774190476,5.206301971570819,16.09509127486691,5.608879841288104,15.785586569029771,1,3,2,1,7,1
9.831463185606765,1.0672509023416077,11.2206043851142,0.3729457874588604,11.194339641082848,0.2511196031823171,11.124804679808378,2.7291045132137004,11.482352109840262,2.934571498116203,2,0,2,0,4,1
0.0022874963468977327,6.046651452636795,0.5661297604158921,4.924221352060918,0.2790314595119403,4.687241722428411,2.483466302398223,5.58367358022279,3.725204227553418,6.911214540860955,1,0,2,2,5,1
5.046514891406469,14.87651708150186,4.514186772157094,14.259779607653533,6.268483563184857,13.846452313386282,8.34044009405148,14.406489868843162,8.383890288065896,13.70439000793519,1,2,2,1,6,1
1.1983537902442332,2.426869114814747,0.39760267679591177,0.5242197375543856,1.7008842273955582,0.7810956646576472,3.1358278929216854,0.37152404354819035,5.2659354097422195,1.3192218136804756,2,1,1,2,6,1
5.2659354097422195,1.3192218136804756,5.755506771726974,2.6005714423655535,8.162736055225624,4.740539604860555,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,1,3,1,3,8,1
8.162736055225624,4.740539604860555,9.831463185606765,1.0672509023416077,11.194339641082848,0.2511196031823171,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,4,2,0,2,8,1
17.270837091188575,14.942432854743693,18.170703018395983,12.467202315836055,17.20055897365776,10.776621286833057,18.067590411245074,11.473589733445717,19.15779060301004,10.663305699460341,3,2,1,1,7,1
19.777221778129896,14.963313087596788,19.400399781766247,16.936576029800705,17.527783045920767,17.892133270076947,18.15631705007048,18.639441383936745,16.014891373510732,19.36523151438795,2,2,1,2,7,1
15.077523769224928,18.460490710929665,13.81793835033848,19.94645700902961,12.335567140033152,18.98032641375233,11.715185429165757,19.39191496639349,10.493406182474674,18.496159407987015,2,2,1,2,7,1
4.796955182951724,9.875394285374599,3.908589622186376,11.627178545465156,1.3200034544412498,15.109261052049327,3.8686856524665547,12.789217617598803,0.3657655468838361,15.00288629889935,2,4,3,4,13,0
0.39760267679591177,0.5242197375543856,1.7008842273955582,0.7810956646576472,5.2659354097422195,1.3192218136804756,3.1358278929216854,0.37152404354819035,5.755506771726974,2.6005714423655535,1,4,2,3,10,0
5.755506771726974,2.6005714423655535,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,8.162736055225624,4.740539604860555,11.2206043851142,0.3729457874588604,2,3,4,5,14,0
9.831463185606765,1.0672509023416077,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,11.194339641082848,0.2511196031823171,11.482352109840262,2.934571498116203,2,2,2,3,9,0
11.482352109840262,2.934571498116203,11.362009238398842,4.06586469321981,14.230495172569436,2.485419239443294,12.59435014043129,4.203480198296791,15.055111074776278,1.3307296270822988,1,3,2,4,10,0
4.796955182951724,9.875394285374599,3.8686856524665547,12.789217617598803,1.3200034544412498,15.109261052049327,3.908589622186376,11.627178545465156,0.3657655468838361,15.00288629889935,3,3,4,5,15,0
0.39760267679591177,0.5242197375543856,3.1358278929216854,0.37152404354819035,5.2659354097422195,1.3192218136804756,1.7008842273955582,0.7810956646576472,5.755506771726974,2.6005714423655535,3,2,4,4,13,0
5.755506771726974,2.6005714423655535,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,8.162736055225624,4.740539604860555,11.2206043851142,0.3729457874588604,2,3,4,5,14,0
9.831463185606765,1.0672509023416077,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,11.194339641082848,0.2511196031823171,11.482352109840262,2.934571498116203,2,2,2,3,9,0
11.482352109840262,2.934571498116203,12.59435014043129,4.203480198296791,14.230495172569436,2.485419239443294,11.362009238398842,4.06586469321981,15.055111074776278,1.3307296270822988,2,2,3,5,12,0
23.897660340218625,13.384386960103718,22.505172398939784,13.709259823070784,20.12366372362762,13.526218092400475,20.652397571578298,17.08483238236127,21.105509644579588,18.30722437939889,1,2,4,1,8,1
14.707605678597831,17.97330922937635,12.47546154802582,18.500552014657085,13.2571284224527,17.447322220328736,13.79640797450421,16.3904044806112,15.334244348913845,16.22855414886566,2,1,1,2,6,1
23.1071620366494,21.95185802218581,22.652465654030404,20.94171745341909,23.637877014765127,18.36093531134802,25.870387585141323,20.780331525220628,27.468190492988235,19.246986268390128,1,3,3,2,9,1
4.811855385589473,22.36911578122488,3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,0.012060746740722994,29.30277447093179,6.358804939310279,23.958127342806307,2,5,1,8,16,1
9.007450186017001,4.290174847742981,7.713548813465886,3.3267390223208757,7.009984177177502,3.059017782773923,5.218670000413931,3.78988558318912,7.7909517989505925,7.712078964664401,2,1,2,5,10,1
4.811855385589473,22.36911578122488,3.9299053443275067,24.284720763797463,0.012060746740722994,29.30277447093179,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,2,6,1,7,16,1
0.012060746740722994,29.30277447093179,6.358804939310279,23.958127342806307,7.441006751316922,25.55015624809101,7.571001045137692,25.646938280922072,9.457344092861188,26.78666125575454,8,2,0,2,12,1
11.430483721866425,22.495749321784302,13.01029046968375,24.220815866545244,15.8314393892624,24.06483252013794,15.570348823921675,23.12651731505664,17.17465551574819,21.994275758625335,2,3,1,2,8,1
13.01029046968375,24.220815866545244,15.570348823921675,23.12651731505664,17.17465551574819,21.994275758625335,15.8314393892624,24.06483252013794,18.14148302922159,24.865374239420788,3,2,2,2,9,1
23.482482443525157,29.71415350871522,25.99824822499539,28.494179740608796,27.78544280119361,27.562003069008185,27.48916660405052,27.28906574854671,26.399948656902954,27.115258674791157,3,2,0,1,6,1
25.934382901637996,9.680429905102393,29.692551229911157,6.1171867569936555,24.813464135121976,0.45056942226367136,29.48451341191335,5.4483855399229135,23.558880846648567,0.6699128397541854,5,7,7,8,27,0
3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.571001045137692,25.646938280922072,5,7,8,8,28,0
24.813464135121976,0.45056942226367136,23.558880846648567,0.6699128397541854,21.85757003923789,6.245833152263744,23.988457852080842,1.0371365961490275,20.728264261985057,5.659104028659327,1,6,6,6,19,0
20.728264261985057,5.659104028659327,17.335716458536066,5.520306048823952,11.337725379842995,2.3887823309475706,15.792778017165638,4.062837092165097,10.280667238598454,2.0462804525011236,3,7,5,6,21,0
4.336366203739795,22.545834514057315,4.811855385589473,22.36911578122488,0.6457441582259393,28.43910633653043,3.9299053443275067,24.284720763797463,0.012060746740722994,29.30277447093179,1,7,5,6,19,0
25.934382901637996,9.680429905102393,29.48451341191335,5.4483855399229135,24.813464135121976,0.45056942226367136,29.692551229911157,6.1171867569936555,23.558880846648567,0.6699128397541854,6,7,7,8,28,0
3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.571001045137692,25.646938280922072,5,7,8,8,28,0
24.813464135121976,0.45056942226367136,21.85757003923789,6.245833152263744,23.558880846648567,0.6699128397541854,23.988457852080842,1.0371365961490275,20.728264261985057,5.659104028659327,7,6,1,6,20,0
20.728264261985057,5.659104028659327,15.792778017165638,4.062837092165097,11.337725379842995,2.3887823309475706,17.335716458536066,5.520306048823952,10.280667238598454,2.0462804525011236,5,5,7,8,25,0
4.336366203739795,22.545834514057315,3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,4.811855385589473,22.36911578122488,0.012060746740722994,29.30277447093179,2,5,7,8,22,0
5.700733510633786,15.083303968293365,3.25895859509048,17.144753146551462,1.0914889406987527,20.88204989010043,0.9166052528952706,20.76329288847958,0.5254542769228898,14.120243421672992,3,4,0,7,14,1
19.122900268713238,18.96015706248776,18.09619306985806,18.003469880030444,18.745133709844367,18.296196643577268,18.06932594765901,15.01739332671431,21.346133798848456,12.578680447433985,1,1,3,4,9,1
1.2929226649429593,28.375490049251802,4.360750560762732,25.351470424476716,7.5052669160973595,24.899836091996846,10.964791006674087,22.42119962144235,13.548321019267187,20.95584542664527,4,3,4,3,14,1
25.774443390279718,0.20959350605863403,32.39954842649665,0.5041506811950525,36.18744641374492,1.4824419181614346,37.55545909478853,1.2379602508460286,39.014001370811464,6.7193317279845965,7,4,1,6,18,1
30.19565828242131,18.554311356011826,26.749310808269282,19.075293340847736,26.56410221419174,19.89000373442125,26.947936955945266,23.13998319156802,26.89879378614936,27.472329066279674,3,1,3,4,11,1
33.21598280149358,25.966167884499114,32.969513584979914,25.30463267111989,32.67340435166488,23.774904953239112,32.96039481649275,25.05984634497175,38.91150367730621,30.698994754520523,1,2,1,8,12,1
