A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,AB,BC,CD,DE,Length,Good
8.99824266959881,11.567792287742636,8.34609604734254,11.173796568915034,7.935349484613399,10.776334680067139,6.532898035441923,10.541162045152186,4.796955182951724,9.875394285374599,1,1,1,2,5,1
2.483466302398223,5.58367358022279,3.725204227553418,6.911214540860955,4.232562320001181,5.310933187444524,2.8077387719046754,3.962029781697576,3.446810166906571,2.742714992577555,2,2,2,1,7,1
17.20055897365776,10.776621286833057,19.15779060301004,10.663305699460341,18.891895119816265,11.731100810039859,17.666121824116196,12.473444141112179,18.65190926074327,13.936363229798003,2,1,1,2,6,1
13.384657869063691,5.298391153256188,11.594904384915939,7.602823452471008,13.888003154554902,8.283585390538054,13.275892904395777,10.297782241166171,12.126589233066607,11.377028741729626,3,2,2,2,9,1
15.077523769224928,18.460490710929665,13.81793835033848,19.94645700902961,11.715185429165757,19.39191496639349,12.335567140033152,18.98032641375233,10.493406182474674,18.496159407987015,2,2,1,2,7,1
5.2659354097422195,1.3192218136804756,5.755506771726974,2.6005714423655535,8.162736055225624,4.740539604860555,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,1,3,1,3,8,1
8.162736055225624,4.740539604860555,9.831463185606765,1.0672509023416077,11.194339641082848,0.2511196031823171,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,4,2,0,2,8,1
17.270837091188575,14.942432854743693,18.170703018395983,12.467202315836055,17.20055897365776,10.776621286833057,18.067590411245074,11.473589733445717,19.15779060301004,10.663305699460341,3,2,1,1,7,1
19.777221778129896,14.963313087596788,19.400399781766247,16.936576029800705,17.527783045920767,17.892133270076947,18.15631705007048,18.639441383936745,16.014891373510732,19.36523151438795,2,2,1,2,7,1
15.077523769224928,18.460490710929665,13.81793835033848,19.94645700902961,12.335567140033152,18.98032641375233,11.715185429165757,19.39191496639349,10.493406182474674,18.496159407987015,2,2,1,2,7,1
4.796955182951724,9.875394285374599,3.908589622186376,11.627178545465156,1.3200034544412498,15.109261052049327,3.8686856524665547,12.789217617598803,0.3657655468838361,15.00288629889935,2,4,3,4,13,0
0.39760267679591177,0.5242197375543856,1.7008842273955582,0.7810956646576472,5.2659354097422195,1.3192218136804756,3.1358278929216854,0.37152404354819035,5.755506771726974,2.6005714423655535,1,4,2,3,10,0
5.755506771726974,2.6005714423655535,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,8.162736055225624,4.740539604860555,11.2206043851142,0.3729457874588604,2,3,4,5,14,0
9.831463185606765,1.0672509023416077,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,11.194339641082848,0.2511196031823171,11.482352109840262,2.934571498116203,2,2,2,3,9,0
11.482352109840262,2.934571498116203,11.362009238398842,4.06586469321981,14.230495172569436,2.485419239443294,12.59435014043129,4.203480198296791,15.055111074776278,1.3307296270822988,1,3,2,4,10,0
4.796955182951724,9.875394285374599,3.8686856524665547,12.789217617598803,1.3200034544412498,15.109261052049327,3.908589622186376,11.627178545465156,0.3657655468838361,15.00288629889935,3,3,4,5,15,0
0.39760267679591177,0.5242197375543856,3.1358278929216854,0.37152404354819035,5.2659354097422195,1.3192218136804756,1.7008842273955582,0.7810956646576472,5.755506771726974,2.6005714423655535,3,2,4,4,13,0
5.755506771726974,2.6005714423655535,7.953536739710671,3.3070839423386555,9.831463185606765,1.0672509023416077,8.162736055225624,4.740539604860555,11.2206043851142,0.3729457874588604,2,3,4,5,14,0
9.831463185606765,1.0672509023416077,11.2206043851142,0.3729457874588604,11.124804679808378,2.7291045132137004,11.194339641082848,0.2511196031823171,11.482352109840262,2.934571498116203,2,2,2,3,9,0
11.482352109840262,2.934571498116203,12.59435014043129,4.203480198296791,14.230495172569436,2.485419239443294,11.362009238398842,4.06586469321981,15.055111074776278,1.3307296270822988,2,2,3,5,12,0
22.652465654030404,20.94171745341909,23.637877014765127,18.36093531134802,25.870387585141323,20.780331525220628,27.468190492988235,19.246986268390128,29.214062337817566,20.334026743029334,3,3,2,2,10,1
5.788881960573385,14.987525120366582,4.052374741401939,15.1698649703069,4.829143104468264,14.006400682899189,5.957096652813326,12.801030280440983,5.285887667251657,9.96190723100511,2,1,2,3,8,1
12.044387504086218,9.521518378748308,11.463082560945516,12.324340497665569,11.700231424237387,14.579720012907293,8.567288450870818,17.605000219682488,6.66147419399768,15.58055473098099,3,2,4,3,12,1
10.671155129516434,0.7865570188911986,8.919941445218168,0.8281803586351089,9.007450186017001,4.290174847742981,7.713548813465886,3.3267390223208757,7.009984177177502,3.059017782773923,2,3,2,1,8,1
13.79640797450421,16.3904044806112,15.334244348913845,16.22855414886566,15.475710509055894,14.31422961149347,17.065739721141465,13.971296357759426,18.65758103760904,12.90741812463793,2,2,2,2,8,1
4.811855385589473,22.36911578122488,3.9299053443275067,24.284720763797463,0.012060746740722994,29.30277447093179,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,2,6,1,7,16,1
0.012060746740722994,29.30277447093179,6.358804939310279,23.958127342806307,7.441006751316922,25.55015624809101,7.571001045137692,25.646938280922072,9.457344092861188,26.78666125575454,8,2,0,2,12,1
11.430483721866425,22.495749321784302,13.01029046968375,24.220815866545244,15.8314393892624,24.06483252013794,15.570348823921675,23.12651731505664,17.17465551574819,21.994275758625335,2,3,1,2,8,1
13.01029046968375,24.220815866545244,15.570348823921675,23.12651731505664,17.17465551574819,21.994275758625335,15.8314393892624,24.06483252013794,18.14148302922159,24.865374239420788,3,2,2,2,9,1
23.482482443525157,29.71415350871522,25.99824822499539,28.494179740608796,27.78544280119361,27.562003069008185,27.48916660405052,27.28906574854671,26.399948656902954,27.115258674791157,3,2,0,1,6,1
25.934382901637996,9.680429905102393,29.692551229911157,6.1171867569936555,24.813464135121976,0.45056942226367136,29.48451341191335,5.4483855399229135,23.558880846648567,0.6699128397541854,5,7,7,8,27,0
3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.571001045137692,25.646938280922072,5,7,8,8,28,0
24.813464135121976,0.45056942226367136,23.558880846648567,0.6699128397541854,21.85757003923789,6.245833152263744,23.988457852080842,1.0371365961490275,20.728264261985057,5.659104028659327,1,6,6,6,19,0
20.728264261985057,5.659104028659327,17.335716458536066,5.520306048823952,11.337725379842995,2.3887823309475706,15.792778017165638,4.062837092165097,10.280667238598454,2.0462804525011236,3,7,5,6,21,0
4.336366203739795,22.545834514057315,4.811855385589473,22.36911578122488,0.6457441582259393,28.43910633653043,3.9299053443275067,24.284720763797463,0.012060746740722994,29.30277447093179,1,7,5,6,19,0
25.934382901637996,9.680429905102393,29.48451341191335,5.4483855399229135,24.813464135121976,0.45056942226367136,29.692551229911157,6.1171867569936555,23.558880846648567,0.6699128397541854,6,7,7,8,28,0
3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.571001045137692,25.646938280922072,5,7,8,8,28,0
24.813464135121976,0.45056942226367136,21.85757003923789,6.245833152263744,23.558880846648567,0.6699128397541854,23.988457852080842,1.0371365961490275,20.728264261985057,5.659104028659327,7,6,1,6,20,0
20.728264261985057,5.659104028659327,15.792778017165638,4.062837092165097,11.337725379842995,2.3887823309475706,17.335716458536066,5.520306048823952,10.280667238598454,2.0462804525011236,5,5,7,8,25,0
4.336366203739795,22.545834514057315,3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,4.811855385589473,22.36911578122488,0.012060746740722994,29.30277447093179,2,5,7,8,22,0
5.700733510633786,15.083303968293365,3.25895859509048,17.144753146551462,1.0914889406987527,20.88204989010043,0.9166052528952706,20.76329288847958,0.5254542769228898,14.120243421672992,3,4,0,7,14,1
26.947936955945266,23.13998319156802,26.89879378614936,27.472329066279674,28.444898350632638,29.27201636569181,32.11852949494951,27.872019844807138,33.21598280149358,25.966167884499114,4,2,4,2,12,1
30.648455243030817,13.698164793740792,32.30793636448838,14.141394506719616,32.763567145341234,12.423490071768398,36.430913246953494,14.662265754049377,36.37172818177018,16.034949294844836,2,2,4,1,9,1
38.377372842470095,32.15843565994587,37.47473525236374,33.77319794262853,39.039562733236195,36.06250338677285,38.04775141960818,36.216081348111125,36.23237984033207,39.598207134362944,2,3,1,4,10,1
15.794019218425577,29.877539824301003,12.345677905226044,29.3298027090571,8.547729505183245,30.69138033687066,4.77828201334916,32.50442352131315,1.1113339539467981,30.194459255618696,3,4,4,4,15,1
33.21598280149358,25.966167884499114,32.969513584979914,25.30463267111989,32.67340435166488,23.774904953239112,32.96039481649275,25.05984634497175,38.91150367730621,30.698994754520523,1,2,1,8,12,1
17.343693090926582,20.491707691134454,19.122900268713238,18.96015706248776,18.745133709844367,18.296196643577268,18.09619306985806,18.003469880030444,18.06932594765901,15.01739332671431,2,1,1,3,7,1
5.700733510633786,15.083303968293365,3.25895859509048,17.144753146551462,0.9166052528952706,20.76329288847958,1.0914889406987527,20.88204989010043,0.5254542769228898,14.120243421672992,3,4,0,7,14,1
34.23313469015711,7.801499440348292,32.65406047308856,7.405215930761226,30.954973708816745,5.025655245509553,30.805998252483686,5.213431238174171,29.778926123109283,8.855868036328044,2,3,0,4,9,1
30.331130419079848,12.798113523107135,30.648455243030817,13.698164793740792,32.763567145341234,12.423490071768398,32.30793636448838,14.141394506719616,36.430913246953494,14.662265754049377,1,2,2,4,9,1
32.969513584979914,25.30463267111989,32.96039481649275,25.05984634497175,38.91150367730621,30.698994754520523,32.67340435166488,23.774904953239112,38.377372842470095,32.15843565994587,0,8,9,10,27,0
3.25895859509048,17.144753146551462,1.0914889406987527,20.88204989010043,0.5254542769228898,14.120243421672992,0.9166052528952706,20.76329288847958,2.2785759793133087,9.152546838415034,4,7,7,12,30,0
23.824317344105822,1.2970530125782842,24.740542676483418,0.41457045340927756,32.39954842649665,0.5041506811950525,25.774443390279718,0.20959350605863403,36.18744641374492,1.4824419181614346,1,8,7,10,26,0
0.7333057165202916,2.6689999055742586,5.506509637824126,0.4355493521391596,18.343352548337272,4.533676910703619,11.603874067497033,0.37394311866063124,21.54509130305388,0.1207182647838545,5,13,8,10,36,0
36.23237984033207,39.598207134362944,31.838677677690775,36.6109727965915,22.828634061850256,39.8701370083284,28.675146545267566,35.640758171693555,20.690703940045193,36.65623412215591,5,10,7,8,30,0
32.969513584979914,25.30463267111989,32.67340435166488,23.774904953239112,38.91150367730621,30.698994754520523,32.96039481649275,25.05984634497175,38.377372842470095,32.15843565994587,2,9,8,9,28,0
3.25895859509048,17.144753146551462,1.0914889406987527,20.88204989010043,0.5254542769228898,14.120243421672992,0.9166052528952706,20.76329288847958,2.2785759793133087,9.152546838415034,4,7,7,12,30,0
23.824317344105822,1.2970530125782842,25.774443390279718,0.20959350605863403,32.39954842649665,0.5041506811950525,24.740542676483418,0.41457045340927756,36.18744641374492,1.4824419181614346,2,7,8,11,28,0
0.7333057165202916,2.6689999055742586,11.603874067497033,0.37394311866063124,18.343352548337272,4.533676910703619,5.506509637824126,0.4355493521391596,21.54509130305388,0.1207182647838545,11,8,13,16,48,0
36.23237984033207,39.598207134362944,28.675146545267566,35.640758171693555,22.828634061850256,39.8701370083284,31.838677677690775,36.6109727965915,20.690703940045193,36.65623412215591,9,7,10,11,37,0
39.35581448279171,9.480297390914828,41.7635801244983,9.612500841107385,39.37759198262536,5.329193839440055,39.109090841570264,2.807051983095765,42.14499200964249,3.3903467170476875,2,5,3,3,13,1
39.72891755923761,25.353996164206823,43.01184987115576,27.945190558046917,42.87422495417983,30.97933696842869,47.44181441401098,31.216835120133794,46.69513041574439,42.89485522689469,4,3,5,12,24,1
